Code,Title,Time,Location,Professor,Size,Days,Lecture
HEB       2,Elementary Hebrew,10:00am - 10:50am,HSSB 3041,AMIHAY O,19 / 20,MTWR,['y']
HEB       5,Intermediate Modern Hebrew,11:00am - 11:50am,HSSB 3202,AMIHAY O,7 / 20,MTWR,['y']
HEB     114B,Readings in Modern Hebrew Prose and Poetry,9:30 am - 10:45am,PHELP1445,AMIHAY A,4 / 20,M W,['y']
