Code,Title,Time,Location,Professor,Size,Days,Lecture
CMPSC   130B,Data Structures and Algorithms II,5:00pm - 5:50pm,387  1011,Messages:,40 / 40,R,['n']
CMPSC   130B,Data Structures and Algorithms II,6:00pm - 6:50pm,GIRV 2112,Messages:,33 / 41,R,['n']
CMPSC   140,Parallel Scientific Computing,12:30pm - 1:45pm,GIRV 2128,YANG T,62 / 70,M W,['y']
CMPSC   140,Parallel Scientific Computing,12:00pm - 12:50pm,PHELP1445,Messages:,34 / 35,F,['n']
CMPSC   140,Parallel Scientific Computing,1:00pm - 1:50pm,PHELP1448,Messages:,28 / 35,F,['n']
CMPSC   154,Computer Architecture,12:30pm - 1:45pm,CHEM 1171,KOC C K,112 / 105,M W,['y']
CMPSC   154,Computer Architecture,12:00pm - 12:50pm,PHELP3525,Messages:,38 / 35,F,['n']
CMPSC   154,Computer Architecture,1:00pm - 1:50pm,PHELP3525,Messages:,38 / 35,F,['n']
CMPSC   154,Computer Architecture,2:00pm - 2:50pm,PHELP3525,Messages:,36 / 35,F,['n']
CMPSC   165A,Artificial Intelligence,12:30pm - 1:45pm,GIRV 2128,WANG YUXIANG,68 / 70,T R,['y']
CMPSC   165A,Artificial Intelligence,11:00am - 11:50am,PHELP1444,Messages:,35 / 35,F,['n']
CMPSC   165A,Artificial Intelligence,12:00pm - 12:50pm,PHELP1444,Messages:,33 / 35,F,['n']
CMPSC   165B,Machine Learning,11:00am - 12:15pm,BRDA 1640,DING YUFEI,80 / 85,M W,['y']
CMPSC   165B,Machine Learning,5:00pm - 5:50pm,GIRV 2129,Messages:,41 / 42,M,['n']
CMPSC   165B,Machine Learning,6:00pm - 6:50pm,GIRV 1116,Messages:,39 / 45,M,['n']
CMPSC   170,Operating Systems,2:00pm - 3:15pm,CHEM 1171,AGRAWAL D,89 / 90,M W,['y']
CMPSC   170,Operating Systems,11:00am - 11:50am,PHELP1440,Messages:,34 / 34,F,['n']
CMPSC   170,Operating Systems,12:00pm - 12:50pm,PHELP1440,Messages:,33 / 33,F,['n']
CMPSC   170,Operating Systems,1:00pm - 1:50pm,PHELP1444,Messages:,22 / 33,F,['n']
CMPSC   170,Operating Systems,11:00am - 12:15pm,PHELP2510,GUPTA T,26 / 35,T R,['y']
CMPSC   170,Operating Systems,6:00pm - 6:50pm,PHELP2510,Messages:,26 / 35,W,['n']
CMPSC   176B,Network Computing,2:00pm - 3:15pm,PHELP3515,ALMEROTH K C,81 / 80,M W,['y']
CMPSC   176B,Network Computing,1:00pm - 1:50pm,GIRV 2129,Messages:,41 / 40,F,['n']
CMPSC   176B,Network Computing,2:00pm - 2:50pm,387  1011,Messages:,40 / 40,F,['n']
CMPSC   181,Introduction to Computer Vision,3:30pm - 4:45pm,BRDA 1640,WANG Y F,38 / 40,M W,['y']
CMPSC   181,Introduction to Computer Vision,9:00 am - 9:50 am,GIRV 2129,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.",19 / 20,F,['n']
CMPSC   181,Introduction to Computer Vision,10:00am - 10:50am,387  1011,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.",19 / 20,F,['n']
CMPSC   189B,Senior Computer Systems Project,3:30pm - 5:50pm,ESB  1003,BULTAN T,49 / 55,T,['n']
CMPSC   189B,Senior Computer Systems Project,6:00pm - 6:50pm,ESB  1003,DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.,49 / 55,T,['n']
CMPSC   190C,Special Topics in Computer Science: Programming Languages and Software Engineering,9:00 am - 10:50am,PHELP2510,KRINTZ C,8 / 10,M W,['y']
CMPSC   190J,Special Topics in Computer Science: General,3:30pm - 4:45pm,PHELP3526,WANG R K,16 / 10,F,['n']
