Code,Title,Time,Location,Professor,Size,Days,Lecture
BIOL CS  20,CCS Introductory Biology II - Evolution and Diversity,11:00am - 12:15pm,CRST 143,LATTO J G,25 / 25,M W,['y']
BIOL CS 101,Models and Experiments,1:00pm - 2:15pm,CRST 143,LATTO J G,17 / 20,W,['n']
