Code,Title,Time,Location,Professor,Size,Days,Lecture
ENGR    101,Ethics in Engineering,3:30pm - 4:45pm,GIRV 1112,PENG C,43 / 44,M W,['y']
ENGR    101,Ethics in Engineering,5:00pm - 6:15pm,GIRV 1112,MELCZER R S,41 / 43,M W,['y']
ENGR    195B,Multidisciplinary Capstone Design,1:00pm - 1:50pm,GIRV 2128,SUSKO T G,16 / 70,F,['n']
